step, time, x, y, vx, vy, ax, ay
5240, 5240, 15530734.308352157, -18058736.941813435, -423.05747375674036, -3854.640558622149, -0.4581138618263972,0.5326829727344007
5241, 5241, 15530310.792764539, -18062591.049689084, -423.51558761856677, -3854.1078756494144, -0.45794872434128325,0.5326191239751069
5242, 5242, 15529886.819228197, -18066444.62494561, -423.97353634290806, -3853.5752565254393, -0.457783670548732,0.5325552871340268
5243, 5243, 15529462.387908183, -18070297.667646848, -424.4313200134568, -3853.042701238305, -0.4576187003916034,0.5324914622155086
5244, 5244, 15529037.49896947, -18074150.177856624, -424.8889387138484, -3852.5102097760896, -0.45745381381280514,0.532427649223887
5245, 5245, 15528612.152576942, -18078002.15563875, -425.34639252766124, -3851.977782126866, -0.45728901075529227,0.5323638481634828
5246, 5246, 15528186.348895404, -18081853.60105703, -425.8036815384165, -3851.445418278702, -0.45712429116206776,0.5323000590386046
5247, 5247, 15527760.088089574, -18085704.51417525, -426.2608058295786, -3850.9131182196634, -0.45695965497618224,0.5322362818535472
5248, 5248, 15527333.37032409, -18089554.89505719, -426.7177654845548, -3850.38088193781, -0.45679510214073427,0.5321725166125931
5249, 5249, 15526906.195763504, -18093404.74376661, -427.1745605866955, -3849.8487094211973, -0.4566306325988699,0.5321087633200113
5250, 5250, 15526478.564572284, -18097254.060367268, -427.6311912192944, -3849.316600657877, -0.456466246293782,0.5320450219800574
5251, 5251, 15526050.47691482, -18101102.844922904, -428.08765746558817, -3848.784555635897, -0.4563019431687122,0.531981292596975
5252, 5252, 15525621.93295541, -18104951.097497247, -428.5439594087569, -3848.2525743433002, -0.4561377231669489,0.5319175751749942
5253, 5253, 15525192.932858279, -18108798.818154015, -429.00009713192384, -3847.720656768125, -0.4559735862318279,0.5318538697183318
5254, 5254, 15524763.476787562, -18112646.006956913, -429.4560707181557, -3847.1888028984067, -0.4558095323067321,0.531790176231192
5255, 5255, 15524333.56490731, -18116492.663969636, -429.9118802504624, -3846.6570127221758, -0.4556455613350926,0.5317264947177665
5256, 5256, 15523903.197381498, -18120338.789255865, -430.36752581179746, -3846.1252862274578, -0.4554816732603869,0.5316628251822335
5257, 5257, 15523472.374374013, -18124184.38287927, -430.8230074850579, -3845.5936234022756, -0.4553178680261405,0.5315991676287589
5258, 5258, 15523041.09604866, -18128029.444903504, -431.278325353084, -3845.0620242346467, -0.455154145575925,0.5315355220614949
5259, 5259, 15522609.362569163, -18131873.975392215, -431.73347949865996, -3844.5304887125853, -0.4549905058533604,0.5314718884845819
5260, 5260, 15522177.174099158, -18135717.97440904, -432.1884700045133, -3843.9990168241006, -0.45482694880211283,0.5314082669021469
5261, 5261, 15521744.530802205, -18139561.442017596, -432.6432969533154, -3843.4676085571987, -0.4546634743658959,0.5313446573183043
5262, 5262, 15521311.432841778, -18143404.378281496, -433.0979604276813, -3842.9362638998805, -0.45450008248847024,0.5312810597371558
5263, 5263, 15520877.880381268, -18147246.783264335, -433.5524605101698, -3842.4049828401435, -0.45433677311364334,0.5312174741627905
5264, 5264, 15520443.873583984, -18151088.6570297, -434.00679728328345, -3841.8737653659805, -0.4541735461852694,0.5311539005992842
5265, 5265, 15520009.412613153, -18154929.999641165, -434.4609708294687, -3841.342611465381, -0.4540104016472499,0.531090339050701
5266, 5266, 15519574.497631922, -18158770.811162293, -434.9149812311159, -3840.8115211263307, -0.45384733944353245,0.5310267895210913
5267, 5267, 15519139.128803352, -18162611.09165663, -435.36882857055946, -3840.2804943368096, -0.4536843595181124,0.5309632520144936
5268, 5268, 15518703.306290422, -18166450.841187716, -435.82251293007755, -3839.7495310847953, -0.45352146181503084,0.5308997265349333
5269, 5269, 15518267.03025603, -18170290.059819072, -436.2760343918926, -3839.21863135826, -0.4533586462783763,0.5308362130864236
5270, 5270, 15517830.30086299, -18174128.747614216, -436.729393038171, -3838.687795145174, -0.4531959128522839,0.5307727116729655
5271, 5271, 15517393.118274039, -18177966.90463665, -437.18258895102326, -3838.157022433501, -0.45303326148093415,0.5307092222985459
5272, 5272, 15516955.482651826, -18181804.53094986, -437.6356222125042, -3837.6263132112026, -0.4528706921085559,0.530645744967141
5273, 5273, 15516517.394158922, -18185641.626617327, -438.08849290461274, -3837.0956674662357, -0.45270820467942346,0.5305822796827137
5274, 5274, 15516078.852957813, -18189478.191702515, -438.54120110929216, -3836.565085186553, -0.4525457991378573,0.5305188264492138
5275, 5275, 15515639.859210905, -18193314.226268876, -438.99374690843, -3836.034566360104, -0.45238347542822477,0.5304553852705793
5276, 5276, 15515200.41308052, -18197149.73037985, -439.44613038385825, -3835.504110974833, -0.4522212334949405,0.5303919561507369
5277, 5277, 15514760.514728904, -18200984.70409887, -439.89835161735317, -3834.9737190186825, -0.4520590732824632,0.5303285390935982
5278, 5278, 15514320.164318213, -18204819.14748935, -440.3504106906356, -3834.4433904795887, -0.4518969947352997,0.5302651341030648
5279, 5279, 15513879.362010527, -18208653.060614698, -440.8023076853709, -3833.9131253454857, -0.45173499779800286,0.530201741183025
5280, 5280, 15513438.107967844, -18212486.4435383, -441.2540426831689, -3833.3829236043025, -0.45157308241517086,0.5301383603373544
5281, 5281, 15512996.402352078, -18216319.296323545, -441.70561576558407, -3832.852785243965, -0.45141124853144826,0.5300749915699167
5282, 5282, 15512554.245325064, -18220151.6190338, -442.1570270141155, -3832.322710252395, -0.4512494960915266,0.5300116348845635
5283, 5283, 15512111.637048554, -18223983.411732417, -442.608276510207, -3831.7926986175107, -0.451087825040142,0.5299482902851333
5284, 5284, 15511668.577684218, -18227814.674482744, -443.05936433524715, -3831.2627503272256, -0.45092623532207793,0.5298849577754535
5285, 5285, 15511225.067393648, -18231645.407348115, -443.5102905705692, -3830.7328653694503, -0.45076472688216335,0.5298216373593387
5286, 5286, 15510781.10633835, -18235475.610391848, -443.96105529745137, -3830.203043732091, -0.45060329966527246,0.5297583290405905
5287, 5287, 15510336.694679754, -18239305.28367725, -444.4116585971166, -3829.67328540305, -0.45044195361632644,0.5296950328229995
5288, 5288, 15509891.832579203, -18243134.427267622, -444.862100550733, -3829.1435903702272, -0.4502806886802912,0.5296317487103434
5289, 5289, 15509446.520197963, -18246963.041226245, -445.31238123941324, -3828.6139586215168, -0.4501195048021793,0.5295684767063881
5290, 5290, 15509000.757697219, -18250791.12561639, -445.7625007442154, -3828.08439014481, -0.4499584019270486,0.5295052168148869
5291, 5291, 15508554.545238072, -18254618.68050132, -446.21245914614246, -3827.5548849279953, -0.44979738000000274,0.5294419690395817
5292, 5292, 15508107.882981546, -18258445.705944277, -446.66225652614247, -3827.025442958956, -0.44963643896619115,0.5293787333842019
5293, 5293, 15507660.771088582, -18262272.202008504, -447.11189296510867, -3826.4960642255714, -0.4494755787708082,0.5293155098524644
5294, 5294, 15507213.209720038, -18266098.16875722, -447.5613685438795, -3825.966748715719, -0.44931479935909474,0.5292522984480748
5295, 5295, 15506765.199036695, -18269923.606253635, -448.0106833432386, -3825.4374964172707, -0.4491541006763366,0.5291890991747262
5296, 5296, 15506316.739199251, -18273748.514560953, -448.4598374439149, -3824.908307318096, -0.4489934826678647,0.5291259120360996
5297, 5297, 15505867.830368325, -18277572.89374236, -448.90883092658277, -3824.3791814060596, -0.4488329452790563,0.5290627370358645
5298, 5298, 15505418.472704453, -18281396.74386103, -449.3576638718618, -3823.8501186690237, -0.44867248845533314,0.5289995741776777
5299, 5299, 15504968.666368093, -18285220.064980127, -449.8063363603171, -3823.321119094846, -0.44851211214216324,0.5289364234651851
5300, 5300, 15504518.41151962, -18289042.8571628, -450.2548484724593, -3822.792182671381, -0.44835181628505905,0.5288732849020198
5301, 5301, 15504067.708319332, -18292865.120472185, -450.70320028874437, -3822.263309386479, -0.4481916008295786,0.528810158491803
5302, 5302, 15503616.556927443, -18296686.854971413, -451.151391889574, -3821.734499227987, -0.448031465721325,0.5287470442381444
5303, 5303, 15503164.957504088, -18300508.060723595, -451.5994233552953, -3821.2057521837487, -0.4478714109059468,0.5286839421446418
5304, 5304, 15502712.910209322, -18304328.737791836, -452.0472947662013, -3820.677068241604, -0.447711436329137,0.5286208522148805
5305, 5305, 15502260.41520312, -18308148.886239227, -452.4950062025304, -3820.1484473893893, -0.4475515419366345,0.5285577744524351
5306, 5306, 15501807.472645376, -18311968.50612884, -452.9425577444671, -3819.6198896149367, -0.4473917276742228,0.5284947088608676
5307, 5307, 15501354.082695903, -18315787.597523745, -453.3899494721413, -3819.091394906076, -0.44723199348773035,0.5284316554437283
5308, 5308, 15500900.245514438, -18319606.160486996, -453.83718146562904, -3818.562963250632, -0.44707233932303037,0.5283686142045556
5309, 5309, 15500445.961260632, -18323424.195081633, -454.2842538049521, -3818.0345946364273, -0.44691276512604144,0.5283055851468769
5310, 5310, 15499991.230094062, -18327241.701370683, -454.73116657007813, -3817.5062890512804, -0.4467532708427267,0.5282425682742069
5311, 5311, 15499536.052174222, -18331058.679417167, -455.1779198409209, -3816.9780464830064, -0.44659385641909405,0.5281795635900494
5312, 5312, 15499080.427660525, -18334875.129284088, -455.62451369734, -3816.4498669194163, -0.4464345218011958,0.5281165710978954
5313, 5313, 15498624.356712306, -18338691.051034436, -456.0709482191412, -3815.9217503483183, -0.44627526693513003,0.5280535908012259
5314, 5314, 15498167.83948882, -18342506.444731195, -456.5172234860763, -3815.393696757517, -0.4461160917670387,0.5279906227035092
5315, 5315, 15497710.87614924, -18346321.31043733, -456.9633395778434, -3814.8657061348135, -0.4459569962431081,0.5279276668082012
5316, 5316, 15497253.466852667, -18350135.648215797, -457.4092965740865, -3814.337778468005, -0.44579798030957013,0.5278647231187484
5317, 5317, 15496795.611758113, -18353949.45812954, -457.8550945543961, -3813.809913744886, -0.44563904391270054,0.5278017916385839
5318, 5318, 15496337.311024515, -18357762.740241494, -458.3007335983088, -3813.2821119532477, -0.44548018699881914,0.5277388723711293
5319, 5319, 15495878.56481073, -18361575.494614575, -458.7462137853076, -3812.7543730808766, -0.4453214095142908,0.5276759653197951
5320, 5320, 15495419.373275535, -18365387.721311692, -459.1915351948219, -3812.226697115557, -0.4451627114055254,0.5276130704879813
5321, 5321, 15494959.736577628, -18369199.420395736, -459.6366979062274, -3811.699084045069, -0.44500409261897583,0.5275501878790745
5322, 5322, 15494499.654875629, -18373010.591929592, -460.0817019988464, -3811.17153385719, -0.44484555310114016,0.5274873174964506
5323, 5323, 15494039.128328077, -18376821.235976133, -460.52654755194754, -3810.6440465396936, -0.4446870927985608,0.5274244593434748
5324, 5324, 15493578.157093434, -18380631.352598213, -460.9712346447461, -3810.11662208035, -0.44452871165782404,0.5273616134235001
5325, 5325, 15493116.741330078, -18384440.94185868, -461.41576335640394, -3809.5892604669266, -0.4443704096255599,0.527298779739867
5326, 5326, 15492654.881196313, -18388250.003820367, -461.8601337660295, -3809.061961687187, -0.44421218664844386,0.5272359582959072
5327, 5327, 15492192.57685036, -18392058.538546097, -462.3043459526779, -3808.534725728891, -0.44405404267319437,0.5271731490949386
5328, 5328, 15491729.828450365, -18395866.546098676, -462.7483999953511, -3808.007552579796, -0.44389597764657474,0.5271103521402696
5329, 5329, 15491266.636154393, -18399674.0265409, -463.19229597299767, -3807.4804422276557, -0.4437379915153915,0.5270475674351955
5330, 5330, 15490803.000120427, -18403480.97993556, -463.63603396451305, -3806.9533946602205, -0.44358008422649564,0.5269847949830014
5331, 5331, 15490338.920506379, -18407287.406345427, -464.07961404873953, -3806.4264098652375, -0.4434222557267823,0.5269220347869612
5332, 5332, 15489874.397470074, -18411093.305833258, -464.5230363044663, -3805.8994878304507, -0.4432645059631895,0.5268592868503362
5333, 5333, 15489409.431169264, -18414898.6784618, -464.9663008104295, -3805.3726285436005, -0.44310683488270053,0.5267965511763781
5334, 5334, 15488944.021761619, -18418703.524293795, -465.4094076453122, -3804.8458319924243, -0.4429492424323416,0.5267338277683267
5335, 5335, 15488478.16940473, -18422507.84339196, -465.8523568877446, -3804.319098164656, -0.4427917285591829,0.52667111662941
5336, 5336, 15488011.874256114, -18426311.635819007, -466.2951486163038, -3803.7924270480266, -0.4426342932103384,0.5266084177628458
5337, 5337, 15487545.136473205, -18430114.901637636, -466.7377829095141, -3803.2658186302638, -0.4424769363329652,0.5265457311718394
5338, 5338, 15487077.956213359, -18433917.640910536, -467.1802598458471, -3802.7392728990917, -0.4423196578742649,0.5264830568595864
5339, 5339, 15486610.333633855, -18437719.853700377, -467.6225795037214, -3802.2127898422323, -0.4421624577814826,0.5264203948292706
5340, 5340, 15486142.268891893, -18441521.540069826, -468.0647419615029, -3801.686369447403, -0.4420053360019059,0.5263577450840641
5341, 5341, 15485673.762144595, -18445322.700081527, -468.5067472975048, -3801.160011702319, -0.4418482924828673,0.5262951076271287
5342, 5342, 15485204.813549004, -18449123.33379812, -468.94859558998763, -3800.633716594692, -0.4416913271717418,0.526232482461615
5343, 5343, 15484735.423262088, -18452923.441282235, -469.39028691715936, -3800.1074841122304, -0.44153444001594816,0.5261698695906618
5344, 5344, 15484265.59144073, -18456723.02259648, -469.83182135717533, -3799.5813142426396, -0.4413776309629485,0.5261072690173978
5345, 5345, 15483795.318241742, -18460522.07780345, -470.2731989881383, -3799.0552069736223, -0.4412208999602489,0.5260446807449406
5346, 5346, 15483324.603821853, -18464320.606965743, -470.7144198880985, -3798.529162292877, -0.44106424695539753,0.5259821047763958
5347, 5347, 15482853.448337719, -18468118.61014593, -471.15548413505394, -3798.003180188101, -0.4409076718959865,0.525919541114859
5348, 5348, 15482381.851945912, -18471916.087406576, -471.59639180694995, -3797.477260646986, -0.44075117472965125,0.5258569897634142
5349, 5349, 15481909.814802932, -18475713.038810235, -472.0371429816796, -3796.9514036572227, -0.44059475540406995,0.5257944507251349
5350, 5350, 15481437.337065194, -18479509.46441944, -472.47773773708366, -3796.4256092064975, -0.44043841386696464,0.5257319240030836
5351, 5351, 15480964.418889042, -18483305.364296723, -472.9181761509506, -3795.8998772824943, -0.4402821500660998,0.5256694096003117
5352, 5352, 15480491.060430741, -18487100.738504596, -473.3584583010167, -3795.374207872894, -0.4401259639492827,0.5256069075198595
5353, 5353, 15480017.261846475, -18490895.58710556, -473.798584264966, -3794.8486009653743, -0.43996985546436446,0.5255444177647567
5354, 5354, 15479543.023292355, -18494689.91016211, -474.23855412043036, -3794.3230565476097, -0.43981382455923884,0.5254819403380223
5355, 5355, 15479068.34492441, -18498483.707736716, -474.6783679449896, -3793.7975746072716, -0.43965787118184246,0.5254194752426643
